AIM/CGE 2.0,model,scenario,unit,,,,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
REMIND-MAgPIE 1.7-3.0,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-1000-COV,USD2010/TCO2.Capita,,,,311.9806079,244.370399,800.1609618,5104.361247,6271.618133,7744.757296,9610.080854,11981.66873,15012.38635,18016.8159,21034.82682,#DIV/0!,27395.13537,#DIV/0!,33886.95837,#DIV/0!,40903.12042,#DIV/0!,48486.91134
REMIND-MAgPIE 1.7-3.0,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-1000f,USD2010/TCO2.Capita,,,,313.1616347,244.135852,1050.737443,6877.73024,8450.603175,10435.63167,12949.0262,16144.63436,20228.00524,24276.28178,28342.49005,#DIV/0!,36660.96367,#DIV/0!,45446.58645,#DIV/0!,54942.76343,#DIV/0!,65255.20401
REMIND-MAgPIE 1.7-3.0,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-1000f-COV,USD2010/TCO2.Capita,,,,311.9806079,244.370399,800.1609618,5153.682078,6332.29934,7820.142034,9703.509122,12098.219,15158.04478,18191.66096,21238.47502,#DIV/0!,27471.79049,#DIV/0!,34055.45007,#DIV/0!,41171.81374,#DIV/0!,48899.58475
REMIND-MAgPIE 1.7-3.0,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-1200,USD2010/TCO2.Capita,,,,313.1616347,244.135852,1050.737443,4755.743583,5843.326054,7215.779729,8953.76783,11163.41107,13987.19312,16786.48777,19598.25306,#DIV/0!,25349.77762,#DIV/0!,31434.53148,#DIV/0!,38001.54625,#DIV/0!,45132.89602
REMIND-MAgPIE 1.7-3.0,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-1200f,USD2010/TCO2.Capita,,,,313.1616347,244.135852,1050.737443,4909.120949,6031.668543,7448.939041,9243.019341,11524.02793,14438.67873,17328.17489,20230.47339,#DIV/0!,26167.97669,#DIV/0!,32438.8745,#DIV/0!,39217.19047,#DIV/0!,46578.22334
REMIND-MAgPIE 1.7-3.0,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-1400,USD2010/TCO2.Capita,,,,313.1616347,244.135852,1050.737443,3421.586991,4204.040639,5191.529707,6441.908279,8031.634078,10063.04775,12077.00154,14099.84719,#DIV/0!,18238.04239,#DIV/0!,22608.68574,#DIV/0!,27332.55037,#DIV/0!,32462.43203
REMIND-MAgPIE 1.7-3.0,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-1400f,USD2010/TCO2.Capita,,,,313.1616301,244.135852,1050.737484,3421.586905,4204.040893,5191.53001,6441.908352,8031.634345,10063.04753,12077.00141,14099.84734,#DIV/0!,18238.0422,#DIV/0!,22608.68501,#DIV/0!,27332.55126,#DIV/0!,32462.42987
REMIND-MAgPIE 1.7-3.0,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-1600,USD2010/TCO2.Capita,,,,313.1616301,244.135852,1050.737484,2316.236366,2845.875041,3514.350887,4360.86764,5437.079597,6812.331622,8175.694295,9545.079931,#DIV/0!,12346.39237,#DIV/0!,15304.9989,#DIV/0!,18502.9778,#DIV/0!,21975.7924
REMIND-MAgPIE 1.7-3.0,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-1600f,USD2010/TCO2.Capita,,,,313.1616301,244.135852,1050.737443,2316.236366,2845.875041,3514.350887,4360.86764,5437.079597,6812.331622,8175.694295,9545.079931,#DIV/0!,12346.39237,#DIV/0!,15304.9989,#DIV/0!,18502.9778,#DIV/0!,21975.7924
REMIND-MAgPIE 1.7-3.0,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-1800,USD2010/TCO2.Capita,,,,313.1616301,244.135852,1050.737484,1674.614401,2057.562322,2540.863853,3152.849494,3930.874412,4925.042135,5910.655807,6900.633446,#DIV/0!,8925.934756,#DIV/0!,11065.02537,#DIV/0!,13377.06716,#DIV/0!,15887.69772
REMIND-MAgPIE 1.7-3.0,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-1800f,USD2010/TCO2.Capita,,,,313.1616301,244.135852,1050.737484,1724.185906,2118.484855,2616.143519,3246.232364,4047.358153,5071.027123,6085.898196,7105.218314,#DIV/0!,9190.516545,#DIV/0!,11392.95543,#DIV/0!,13773.48348,#DIV/0!,16358.63648
REMIND-MAgPIE 1.7-3.0,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-2000,USD2010/TCO2.Capita,,,,313.1616301,244.135852,1050.737484,1312.886561,1613.065536,1991.980754,2471.72322,3081.70184,3861.140203,4633.871418,5410.009001,#DIV/0!,6997.788632,#DIV/0!,8674.843375,#DIV/0!,10487.40688,#DIV/0!,12455.6879
REMIND-MAgPIE 1.7-3.0,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-2000f,USD2010/TCO2.Capita,,,,313.1616301,244.135852,1050.737484,1351.202639,1660.172205,2050.133362,2543.914183,3171.695371,3973.902748,4769.185433,5567.984581,#DIV/0!,7202.145921,#DIV/0!,8928.08092,#DIV/0!,10793.63461,#DIV/0!,12819.35001
REMIND-MAgPIE 1.7-3.0,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-200f,USD2010/TCO2.Capita,,,,313.1616301,244.135852,1050.737443,18384.34749,22588.29906,27894.0817,34612.32034,43153.88295,54068.45935,64889.24548,75757.64575,#DIV/0!,97991.64618,#DIV/0!,121472.8502,#DIV/0!,146856.0681,#DIV/0!,174421.485
REMIND-MAgPIE 1.7-3.0,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-2500,USD2010/TCO2.Capita,,,,313.1616301,244.135852,1050.737484,909.2955532,1117.238893,1379.656324,1711.936038,2134.419022,2674.254272,3209.465881,3747.007889,#DIV/0!,4846.750536,#DIV/0!,6008.22139,#DIV/0!,7263.627832,#DIV/0!,8627.005224
REMIND-MAgPIE 1.7-3.0,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-2500f,USD2010/TCO2.Capita,,,,313.1616301,244.135852,1050.737484,909.5462308,1117.528483,1380.018246,1712.40142,2134.984531,2674.972713,3210.314279,3747.997764,#DIV/0!,4848.05103,#DIV/0!,6009.817157,#DIV/0!,7265.56516,#DIV/0!,8629.268819
REMIND-MAgPIE 1.7-3.0,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-3000,USD2010/TCO2.Capita,,,,313.1616301,244.135852,1050.737484,547.3170348,672.4525175,830.4113039,1030.412486,1284.703118,1609.623013,1931.747181,2255.308419,#DIV/0!,2917.208759,#DIV/0!,3616.326609,#DIV/0!,4371.954458,#DIV/0!,5192.587569
REMIND-MAgPIE 1.7-3.0,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-3000f,USD2010/TCO2.Capita,,,,313.1616301,244.135852,1050.737443,547.8935934,673.1764929,831.2869204,1031.513512,1286.078081,1611.342917,1933.830587,2257.73521,#DIV/0!,2920.348976,#DIV/0!,3620.199003,#DIV/0!,4376.630021,#DIV/0!,5198.135596
REMIND-MAgPIE 1.7-3.0,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-300f,USD2010/TCO2.Capita,,,,313.1616301,244.135852,1050.737484,16854.16101,20708.54511,25572.95088,31732.3209,39563.17876,49569.63765,59489.79743,69454.13062,#DIV/0!,89838.87092,#DIV/0!,111368.1785,#DIV/0!,134637.4907,#DIV/0!,159908.7882
REMIND-MAgPIE 1.7-3.0,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-400,USD2010/TCO2.Capita,,,,313.1616301,244.135852,1050.737484,66137.44856,81261.018,100348.9974,124519.1724,140809.0946,76258.06872,40944.86126,63876.79012,#DIV/0!,56969.66942,#DIV/0!,66117.30801,#DIV/0!,64314.07921,#DIV/0!,71861.36988
REMIND-MAgPIE 1.7-3.0,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-400f,USD2010/TCO2.Capita,,,,313.1616301,244.135852,1050.737443,14883.54645,18287.11273,22582.87243,28022.71564,34938.61346,43775.97885,52535.99943,61336.20603,#DIV/0!,79336.94899,#DIV/0!,98348.61546,#DIV/0!,118898.0737,#DIV/0!,141214.7872
REMIND-MAgPIE 1.7-3.0,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500,USD2010/TCO2.Capita,,,,313.1616301,244.135852,1050.737443,33764.69942,41485.85581,51230.55635,63569.76139,79257.82171,99303.66761,57713.32845,56849.67616,#DIV/0!,54355.17969,#DIV/0!,59264.09621,#DIV/0!,65566.49154,#DIV/0!,71030.58605
REMIND-MAgPIE 1.7-3.0,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,USD2010/TCO2.Capita,,,,313.1616301,244.135852,1050.737484,13604.92752,16716.12223,20642.92664,25615.20378,31937.02537,40014.61483,48022.56823,56066.02489,#DIV/0!,72519.27348,#DIV/0!,89899.61563,#DIV/0!,108684.1115,#DIV/0!,129083.6145
REMIND-MAgPIE 1.7-3.0,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,USD2010/TCO2.Capita,,,,313.1616301,244.135852,1050.737443,19755.57976,24272.85571,29974.27684,37193.64585,46372.23783,58100.88363,71206.79989,69402.11279,#DIV/0!,53121.78392,#DIV/0!,59580.44227,#DIV/0!,63694.61916,#DIV/0!,70479.73663
REMIND-MAgPIE 1.7-3.0,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,USD2010/TCO2.Capita,,,,311.9806034,244.370399,800.1609618,14718.68829,18084.02555,22331.86238,27710.63728,34548.94457,43287.17787,53790.83288,59511.05696,#DIV/0!,36628.83428,#DIV/0!,43195.02291,#DIV/0!,49929.94773,#DIV/0!,52976.69429
REMIND-MAgPIE 1.7-3.0,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,USD2010/TCO2.Capita,,,,313.1616301,244.135852,1050.737443,12096.96392,14863.55266,18355.01023,22776.00988,28396.46266,35578.60304,42698.97166,49850.7779,#DIV/0!,64481.68317,#DIV/0!,79933.96887,#DIV/0!,96636.79512,#DIV/0!,114775.1569
REMIND-MAgPIE 2.0-4.1,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,USD2010/TCO2.Capita,,,,311.9806034,244.370399,800.1609618,9772.768481,12007.53007,14828.13231,18399.88689,22941.05398,28743.84721,34496.69774,40274.21375,#DIV/0!,52094.34083,#DIV/0!,64577.57532,#DIV/0!,78070.92511,#DIV/0!,92725.28621
REMIND-MAgPIE 2.0-4.1,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-700,USD2010/TCO2.Capita,,,,309.6700195,240.4278956,1040.259674,13153.3469,16187.93432,20021.3156,24879.43335,31061.33961,38968.01738,50305.95098,57501.18154,#DIV/0!,61234.02419,#DIV/0!,57287.81301,#DIV/0!,65561.89051,#DIV/0!,65162.11771
REMIND-MAgPIE 2.0-4.1,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-700f,USD2010/TCO2.Capita,,,,309.6700195,240.4278956,1040.259674,10765.84596,13249.30871,16387.08167,20363.79439,25423.7215,31895.39287,38279.03648,44690.1361,#DIV/0!,57806.48149,#DIV/0!,71659.27816,#DIV/0!,86631.96696,#DIV/0!,102892.0468
REMIND-MAgPIE 2.0-4.1,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-800,USD2010/TCO2.Capita,,,,309.6700195,240.4278956,1040.259674,10087.57809,12415.51066,15355.77108,19081.99039,23823.50581,29887.79596,35869.54376,44206.28003,#DIV/0!,55773.19417,#DIV/0!,63090.92248,#DIV/0!,63814.9555,#DIV/0!,65974.79642
REMIND-MAgPIE 2.1-4.2,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-800f,USD2010/TCO2.Capita,,,,309.6700195,240.4278956,1040.259674,9465.105257,11649.05185,14408.06111,17903.82204,22352.81753,28042.84812,33655.42314,39292.47405,#DIV/0!,50824.43912,#DIV/0!,63003.77772,#DIV/0!,76167.43272,#DIV/0!,90461.53611
REMIND-MAgPIE 2.1-4.2,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-900,USD2010/TCO2.Capita,,,,309.6700195,240.4278956,1048.986305,8115.319318,10102.64109,12636.97328,15891.956,20100.85514,25575.28721,31117.24852,36841.17688,#DIV/0!,50402.86935,#DIV/0!,64289.01215,#DIV/0!,88249.41109,#DIV/0!,85139.65003
REMIND-MAgPIE 2.1-4.2,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-900f,USD2010/TCO2.Capita,,,,309.6700195,240.4278956,1048.986305,8223.76496,10237.57249,12805.39994,16103.58275,20368.64311,25916.18768,31532.09049,37332.42194,#DIV/0!,49780.43114,#DIV/0!,63925.7469,#DIV/0!,80639.00444,#DIV/0!,100904.0015
REMIND-MAgPIE 2.1-4.2,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2100,USD2010/TCO2.Capita,,,,309.6700195,240.4278956,1048.986305,900.5824389,814.046172,761.8834343,736.7048212,726.5491776,731.7649587,754.6951843,801.5730454,#DIV/0!,951.6368792,#DIV/0!,1178.674827,#DIV/0!,1503.791503,#DIV/0!,2038.117258
REMIND-MAgPIE 2.1-4.2,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2100-COV,USD2010/TCO2.Capita,,,,308.5021607,240.6588803,792.1818972,674.3020516,614.5409296,586.0873133,575.7196762,575.7806621,587.8164224,614.4987628,656.0639562,#DIV/0!,779.2371697,#DIV/0!,958.0608257,#DIV/0!,1200.216883,#DIV/0!,1559.002491
REMIND-MAgPIE 2.1-4.2,REMIND-MAgPIE 2.1-4.2,ENGAGE-NoPolicy,USD2010/TCO2.Capita,,,,309.6700195,159.8278235,0,0,0,0,0,0,0,0,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0
REMIND-MAgPIE 2.1-4.2,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Below 2°C,USD2010/TCO2.Capita,,,,301.7569731,231.7697789,387.3087053,5346.585128,6939.918255,9060.025654,12003.32512,15967.50694,21032.76041,23344.29022,25708.20381,#DIV/0!,30645.14925,#DIV/0!,35974.67692,#DIV/0!,41826.6182,#DIV/0!,46564.06753
REMIND-MAgPIE 2.1-4.2,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Below 2°C [IPD 95th],USD2010/TCO2.Capita,,,,301.7581688,232.0542358,377.6397936,7552.77334,8687.488588,10126.68187,11755.96589,13688.37573,16005.32404,17394.94091,19222.02863,#DIV/0!,21862.73715,#DIV/0!,26346.90048,#DIV/0!,31252.84793,#DIV/0!,36728.98311
REMIND-MAgPIE 2.1-4.2,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Below 2°C [IPD Median],USD2010/TCO2.Capita,,,,301.7581688,232.0134058,377.8724712,6794.859731,8088.528023,9754.769097,11817.10338,14408.72372,17665.19299,19371.44433,21386.5009,#DIV/0!,24819.51192,#DIV/0!,29639.91853,#DIV/0!,34945.69747,#DIV/0!,40820.93577
REMIND-MAgPIE 2.1-4.2,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Current Policies,USD2010/TCO2.Capita,,,,301.7569731,231.7697789,387.3087053,309.3979551,298.6428127,306.0865626,323.2122885,348.0588088,386.7227017,438.9982846,504.3460793,#DIV/0!,665.1844296,#DIV/0!,881.0352442,#DIV/0!,1171.896204,#DIV/0!,1559.01438
REMIND-MAgPIE 2.1-4.2,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Current Policies [IPD 95th],USD2010/TCO2.Capita,,,,301.7581688,232.0542358,377.6397936,302.1420587,293.3972364,301.6794658,319.8619818,345.7741978,385.4198901,438.4070619,504.1131743,#DIV/0!,665.3753551,#DIV/0!,881.3325241,#DIV/0!,1172.061693,#DIV/0!,1558.912686
REMIND-MAgPIE 2.1-4.2,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Current Policies [IPD Median],USD2010/TCO2.Capita,,,,301.7581688,232.0134058,377.8724712,303.0499909,293.8064613,302.1596998,320.2742905,346.0201994,385.4273527,438.1980256,503.7982857,#DIV/0!,665.0490638,#DIV/0!,881.134066,#DIV/0!,1171.893481,#DIV/0!,1558.782368
REMIND-MAgPIE 2.1-4.2,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,USD2010/TCO2.Capita,,,,301.7569731,231.7697789,387.3087053,309.3979551,298.6428127,26937.26392,37572.50329,50930.93782,67644.43998,73398.63754,79951.87525,#DIV/0!,89705.40453,#DIV/0!,101030.612,#DIV/0!,113555.0811,#DIV/0!,127777.7457
REMIND-MAgPIE 2.1-4.2,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Nationally Determined Contributions (NDCs),USD2010/TCO2.Capita,,,,301.7569731,231.7697789,387.3087053,1060.678294,1195.459885,1709.706639,2359.490083,3025.52559,3704.081535,4417.820501,5142.672224,#DIV/0!,6607.206506,#DIV/0!,8026.257618,#DIV/0!,9484.452581,#DIV/0!,11175.90032
REMIND-MAgPIE 2.1-4.2,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Net-Zero 2050,USD2010/TCO2.Capita,,,,301.7569731,231.7697789,387.3087053,16824.16909,22066.71164,31150.81088,41992.9321,56311.59199,73167.81783,70687.60265,68558.48444,#DIV/0!,64790.60737,#DIV/0!,62535.03934,#DIV/0!,61377.93187,#DIV/0!,60727.15159
REMIND-MAgPIE 2.1-4.2,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Net-Zero 2050 [IPD 95th],USD2010/TCO2.Capita,,,,301.7581688,232.0542358,377.6397936,19741.02377,24834.67331,33195.17967,42703.60471,55087.08003,69598.42244,67796.66283,66659.75764,#DIV/0!,64231.79181,#DIV/0!,64765.84357,#DIV/0!,66415.43825,#DIV/0!,68718.978
REMIND-MAgPIE 2.1-4.2,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Net-Zero 2050 [IPD Median],USD2010/TCO2.Capita,,,,301.7581688,232.0134058,377.8724712,19304.1836,24656.25045,33503.70733,43717.66948,57108.3558,72831.34411,70755.30467,69276.07971,#DIV/0!,66416.41306,#DIV/0!,66110.81002,#DIV/0!,66939.38643,#DIV/0!,68341.9027
REMIND-MAgPIE 2.1-4.2,REMIND-MAgPIE 2.1-4.2,SusDev-SDP-1000,USD2010/TCO2.Capita,,,,309.6123474,240.4143083,1059.522061,9083.913688,11620.26753,14918.32001,19514.57478,26384.16737,36080.45785,40046.47425,44101.48974,#DIV/0!,52570.25873,#DIV/0!,56427.28246,#DIV/0!,60999.27334,#DIV/0!,66220.13778
REMIND-MAgPIE 2.1-4.2,REMIND-MAgPIE 2.1-4.2,SusDev-SDP-NPi,USD2010/TCO2.Capita,,,,309.6123474,240.4143083,1059.522061,904.3074399,784.573391,714.2532512,675.6677882,656.5001627,659.4281337,683.464354,727.2145692,#DIV/0!,844.950112,#DIV/0!,1004.598975,#DIV/0!,1216.027424,#DIV/0!,1559.002491
REMIND-MAgPIE 2.1-4.2,REMIND-MAgPIE 2.1-4.2,SusDev-SSP1-900,USD2010/TCO2.Capita,,,,309.6123474,240.4143083,1059.522061,17718.95572,22929.14656,30026.60024,39198.79892,52168.34377,69000.18968,76583.46156,77670.81693,#DIV/0!,80666.27092,#DIV/0!,84696.91191,#DIV/0!,89759.92353,#DIV/0!,95706.33549
REMIND-MAgPIE 2.1-4.2,REMIND-MAgPIE 2.1-4.2,SusDev-SSP1-NDC,USD2010/TCO2.Capita,,,,309.6123474,240.4143083,1059.522061,2868.795384,3494.482978,3803.921357,4208.148074,4667.932921,5097.146279,5519.597302,5942.894837,#DIV/0!,6834.39955,#DIV/0!,7959.522313,#DIV/0!,9402.448713,#DIV/0!,11218.16138
REMIND-MAgPIE 2.1-4.2,REMIND-MAgPIE 2.1-4.2,SusDev-SSP1-NPi,USD2010/TCO2.Capita,,,,309.6123474,240.4143083,1059.522061,900.8513295,793.3609391,726.6957566,691.9902334,675.3439337,678.7776529,701.9209927,744.454501,#DIV/0!,855.2930333,#DIV/0!,1004.832835,#DIV/0!,1216.070682,#DIV/0!,1559.002491
REMIND-MAgPIE 2.1-4.2,REMIND-MAgPIE 2.1-4.2,SusDev-SSP2-900,USD2010/TCO2.Capita,,,,309.6123474,240.4143083,1059.522061,17731.47479,23183.82961,30761.07982,40185.6112,52968.0588,69226.9891,70076.05852,71224.86918,#DIV/0!,74263.71738,#DIV/0!,78253.79128,#DIV/0!,83204.16165,#DIV/0!,88984.32147
REMIND-MAgPIE 2.1-4.2,REMIND-MAgPIE 2.1-4.2,SusDev-SSP2-NDC,USD2010/TCO2.Capita,,,,309.6123474,240.4143083,1059.522061,3474.41035,4164.410637,4393.157054,4757.930559,5147.027223,5539.118011,5965.775812,6403.58708,#DIV/0!,7345.058839,#DIV/0!,8299.841829,#DIV/0!,9511.608495,#DIV/0!,11239.7586
REMIND-MAgPIE 2.1-4.2,REMIND-MAgPIE 2.1-4.2,SusDev-SSP2-NPi,USD2010/TCO2.Capita,,,,309.6123474,240.4143083,1059.522061,901.0502423,804.4143079,743.0998814,708.7312028,688.6773124,682.6932386,693.325779,725.0024126,#DIV/0!,832.3040683,#DIV/0!,993.0335325,#DIV/0!,1212.469512,#DIV/0!,1558.980317
REMIND-MAgPIE 2.1-4.2,REMIND-MAgPIE 2.1-4.3,DeepElectrification-SSP2-Baseline,USD2010/TCO2.Capita,,,,299.8081006,155.0586688,0,0,0,0,0,0,0,0,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0
REMIND-MAgPIE 2.1-4.2,REMIND-MAgPIE 2.1-4.3,DeepElectrification-SSP2-Default-1100,USD2010/TCO2.Capita,,,,299.8081006,232.6423526,178.7539208,6729.071754,8658.420262,11418.09569,15443.96282,20690.13967,27288.21687,30287.06512,33353.99289,#DIV/0!,36643.87142,#DIV/0!,40405.48823,#DIV/0!,44698.95162,#DIV/0!,49509.33003
REMIND-MAgPIE 2.1-4.2,REMIND-MAgPIE 2.1-4.3,DeepElectrification-SSP2-Default-1300,USD2010/TCO2.Capita,,,,299.8081006,232.6423526,178.7539208,3936.845376,5071.877827,6612.070517,8809.4827,11913.39053,15862.70103,17605.32624,19388.62714,#DIV/0!,23110.86146,#DIV/0!,26785.10714,#DIV/0!,30844.97046,#DIV/0!,35307.35915
REMIND-MAgPIE 2.1-4.2,REMIND-MAgPIE 2.1-4.3,DeepElectrification-SSP2-Default-900,USD2010/TCO2.Capita,,,,299.8081006,232.6423526,178.7539208,14648.69894,19095.41388,25551.63168,34311.6688,45727.14892,59021.90693,60013.54202,61252.69067,#DIV/0!,64355.34669,#DIV/0!,68285.71945,#DIV/0!,73062.00239,#DIV/0!,78586.63287
REMIND-MAgPIE 2.1-4.2,REMIND-MAgPIE 2.1-4.3,DeepElectrification-SSP2-HighRenewables-1100,USD2010/TCO2.Capita,,,,299.8081006,232.6423526,178.7539208,9042.216587,11671.91386,15311.44974,20414.75254,27389.11686,36644.92215,40671.69288,44789.9384,#DIV/0!,53392.50513,#DIV/0!,62674.15199,#DIV/0!,72869.64802,#DIV/0!,84043.23582
REMIND-MAgPIE 2.1-4.2,REMIND-MAgPIE 2.1-4.3,DeepElectrification-SSP2-HighRenewables-1300,USD2010/TCO2.Capita,,,,299.8081006,232.6423526,178.7539208,5537.484463,7139.840844,9313.639337,12452.39683,16746.0709,22440.02571,24906.15014,27427.98702,#DIV/0!,32695.18918,#DIV/0!,38379.83504,#DIV/0!,44623.54334,#DIV/0!,51467.07182
REMIND-MAgPIE 2.1-4.2,REMIND-MAgPIE 2.1-4.3,DeepElectrification-SSP2-HighRenewables-900,USD2010/TCO2.Capita,,,,299.8081006,232.6423526,178.7539208,18147.52584,23375.00973,30443.7088,40516.23403,55016.26495,73154.07137,81193.42557,89413.83743,#DIV/0!,92331.34295,#DIV/0!,96434.76215,#DIV/0!,101698.5474,#DIV/0!,107951.9837
REMIND-MAgPIE 2.1-4.2,REMIND-MAgPIE 2.1-4.3,DeepElectrification-SSP2-NPi,USD2010/TCO2.Capita,,,,299.8081006,232.6423526,178.7539208,147.3446766,168.8456029,202.7396468,243.1625809,287.868201,340.873486,402.5586052,473.9970885,#DIV/0!,647.916933,#DIV/0!,874.1582194,#DIV/0!,1170.153064,#DIV/0!,1559.002491
REMIND-MAgPIE 2.1-4.2,REMIND-MAgPIE 3.2-4.6,SHAPE-SDP-EI-1.5°C,USD2010/TCO2.Capita,,,,348.8314879,0.285973458,1043.523508,7538.040435,9625.129454,12069.44424,15266.22452,19527.32566,25183.10723,27950.38389,29470.38701,#DIV/0!,32785.84323,#DIV/0!,36521.00266,#DIV/0!,40747.70967,#DIV/0!,45457.46499
REMIND-MAgPIE 2.1-4.2,REMIND-MAgPIE 3.2-4.6,SHAPE-SDP-EI-1.5°C [with Climate Change Impacts],USD2010/TCO2.Capita,,,,348.8314879,0.285973458,1043.523508,7321.194696,9358.079781,11718.17566,14816.61721,18955.55214,24444.31886,27131.40082,28657.48265,#DIV/0!,31978.72027,#DIV/0!,35710.28651,#DIV/0!,39922.74425,#DIV/0!,44612.51901
REMIND-MAgPIE 2.1-4.2,REMIND-MAgPIE 3.2-4.6,SHAPE-SDP-MC-1.5°C,USD2010/TCO2.Capita,,,,348.8314879,0.285973458,1043.523508,5655.313733,7285.971392,9136.277606,11521.20936,14686.27392,18870.39328,20944.29218,23065.61952,#DIV/0!,27495.30068,#DIV/0!,27664.93347,#DIV/0!,28144.18101,#DIV/0!,28852.37714
REMIND-MAgPIE 2.1-4.2,REMIND-MAgPIE 3.2-4.6,SHAPE-SDP-MC-1.5°C [with Climate Change Impacts],USD2010/TCO2.Capita,,,,348.8314879,0.285973458,1043.523508,5654.996989,7284.736342,9134.771894,11520.69562,14684.6192,18867.87515,20941.17786,23062.47394,#DIV/0!,27491.57912,#DIV/0!,27661.0594,#DIV/0!,28139.68872,#DIV/0!,28847.8576
REMIND-MAgPIE 2.1-4.2,REMIND-MAgPIE 3.2-4.6,SHAPE-SDP-RC-1.5°C,USD2010/TCO2.Capita,,,,348.8314879,0.285973458,1043.523508,6591.581636,8308.513077,10129.0312,12235.74191,14781.80648,17979.51702,21962.92458,26901.69168,#DIV/0!,26723.29852,#DIV/0!,26886.9997,#DIV/0!,27352.67422,#DIV/0!,28042.0155
REMIND-MAgPIE 2.1-4.2,REMIND-MAgPIE 3.2-4.6,SHAPE-SDP-RC-1.5°C [with Climate Change Impacts],USD2010/TCO2.Capita,,,,348.8314879,0.285973458,1043.523508,6524.349266,8224.224238,10026.25667,12109.3251,14630.60175,17797.18745,21739.66822,26627.57797,#DIV/0!,26450.94557,#DIV/0!,26613.2127,#DIV/0!,27074.47525,#DIV/0!,27756.38768
REMIND-MAgPIE 2.1-4.2,REMIND-MAgPIE 3.2-4.6,SHAPE-SSP1-1.5°C,USD2010/TCO2.Capita,,,,348.8314879,0.285973458,1043.523508,6407.801223,8301.44806,10483.25973,13182.94706,16694.97038,21328.08933,23672.05649,26068.98307,#DIV/0!,29407.29512,#DIV/0!,33122.11563,#DIV/0!,37290.55767,#DIV/0!,41915.57926
REMIND-MAgPIE 2.1-4.2,REMIND-MAgPIE 3.2-4.6,SHAPE-SSP1-NPi,USD2010/TCO2.Capita,,,,348.8314879,0.285973458,1043.523508,920.0175555,851.8126288,794.1282362,759.7789731,746.634626,748.5114874,762.711335,789.7660472,#DIV/0!,876.2995774,#DIV/0!,1016.406713,#DIV/0!,1219.54484,#DIV/0!,1559.132215
